start_time,end_time,text
1892.807,1897.103,"Look, baby, I know
quality time was my idea."
1897.311,1900.48,"- Don't talk to me about quality time.
- Hold on, babe."
1900.731,1904.151,I need a full file on Eddie Dominguez.
1904.403,1905.486,Just a minute.
1905.737,1907.613,I got on the red one.
1907.905,1911.284,"The red one? With the snaps?
Couldn't you wait?"
1911.492,1912.826,You're never home.
1913.662,1915.078,All his files are blocked.
1915.329,1919.584,"I don't care about his personal files.
He's dead. Unblock it."
1919.835,1921.335,"Screw you, that's illegal."
1921.586,1923.086,"No, screw you."
1925.007,1928.3,"- Are you talking to me?
- No, I'm not talking to--"
1928.468,1931.679,"No, it's a term you use.
""Screw you"" is a cop term."
1931.93,1933.722,You ain't screwing nothing.
1933.973,1935.599,Goddamn it.
1939.229,1940.479,Where's Lowrey?
1941.23,1942.856,I just paged him.
1943.15,1945.442,"He's following up
this Lois Fields lead."
1945.693,1946.736,The madam?
1962.251,1965.128,"21-2 Requesting backup.
614 Reach Road."
2000.414,2001.499,That might be him.
2004.419,2006.211,"Yeah, Lowrey's desk."
2006.421,2009.089,"I need to talk
to Detective Mike Lowrey."
2009.383,2011.049,"This is Captain Howard.
Can I help you?"
2011.3,2013.76,You can get me Detective Lowrey.
2014.179,2016.012,Is this another paternity case?
2016.515,2019.099,"No, it's another murder case,
you twerp."
2019.351,2022.936,"You're not talking about the murder
case at the Biltmore tonight, are you?"
2023.605,2026.106,"I've just seen my best friend
murdered."
2027.233,2029.442,I'll only talk to Mike Lowrey.
2029.611,2031.612,"Why only Mike Lowrey?
I have a detective here--"
2031.947,2036.2,"None of your fucking business.
I talk to Lowrey or I blow town."
2036.451,2039.077,"Mike, phone. Telephone."
2039.246,2041.955,"He's coming right now.
Hold on, please."
2042.124,2044.416,"- Talk to her.
- I ain't got time for these games."
2044.625,2047.044,This is the witness from the hotel.
2047.628,2050.63,"He just got out of the john.
Hold on."
2050.84,2053.8,"- Talk to her now or she'll walk.
- I can't be Mike."
2054.052,2055.469,She's going to walk out.
2055.721,2057.804,"- This is our witness.
- Calm down."
2063.311,2064.353,Hello.
2065.23,2066.313,This is Lowrey.
2067.481,2069.817,"He doesn't talk that way.
Talk like him."
2069.985,2072.11,"Try to talk sexy.
You don't sound sexy enough."
2072.278,2074.155,Captain.
2074.364,2075.489,Damn.
2077.784,2081.077,"You don't know me.
My name's Julie Mott."
2081.454,2083.496,I was Max Logan's best friend.
2083.873,2085.666,"Calm down, calm down."
2085.916,2087.501,Talk to me now.
2090.88,2094.175,"She said if she ever needed
anything..."
2096.51,2098.137,I need your help.
2098.472,2099.847,Give me the address.
2100.097,2101.599,All right.
2102.099,2104.309,"It'll be okay.
Mike's to the rescue."
2104.518,2106.019,I'm on the way.
2106.313,2108.021,"- I'll find Lowrey.
- I can't go."
2108.273,2109.481,You got to go.
2109.69,2111.983,Get Mike to handle this.
2112.193,2114.402,"Get to this address now.
Get up."
2114.653,2117.53,"You won't see your wife for a month!
Get out of the chair!"
2130.711,2132.463,Get this fucking door fixed.
2140.054,2141.639,Mike Lowrey.
2142.014,2144.641,"No, easy.
Mike Lowrey."
2147.228,2148.228,Shit.
2149.481,2150.523,Who's there?
2151.817,2153.65,Mike Lowrey.
2153.985,2155.82,How do I know it's Lowrey?
2156.07,2158.322,"Because, I'm Mike Lowrey."
2158.697,2160.324,We ain't got much time.
2160.574,2162.827,Hold your badge up to the peephole.
2163.369,2165.704,I won't let you in until you do.
2173.755,2175.38,No way.
