start_time,end_time,text
2271.271,2273.856,"That's not you, Yao.
That's definitely not you."
2276.193,2277.485,Not you.
2280.197,2281.405,Not you.
2285.117,2286.119,Hua Jun.
2287.496,2288.914,Don't let them bother you.
2289.081,2291.041,Especially that donkey Yao.
2296.797,2299.34,Are you matched? Can I ask?
2299.715,2300.8,No.
2301.425,2304.429,"I mean, yes. I was."
2304.637,2306.681,Almost.
2307.599,2308.809,Didn't work out.
2310.268,2311.644,Lucky you.
2312.646,2314.565,"I mean, how do you
even begin to know"
2314.648,2315.815,how to talk to a woman...
2315.983,2317.943,let alone be married to one?
2320.57,2324.282,"Just talk to her like
you are talking to me now."
2324.532,2327.494,"Yeah, I wish it was that easy."
2332.456,2333.833,What if she doesn't like me?
2335.918,2336.92,She will.
2340.673,2342.342,"I mean,
I think she will, you know?"
2342.425,2344.094,You never know with women.
2352.101,2353.902,"You should really consider
skipping guard duty"
2353.936,2355.188,and taking a shower.
2355.938,2357.565,"You stink, my friend."
2474.641,2475.976,You idiot.
2477.351,2478.603,Now everyone sees it.
2478.686,2480.48,You must hide your chi!
2481.106,2482.481,Hua Jun!
2483.4,2484.65,Who knew?
2484.818,2486.11,What a killer!
2489.197,2490.99,"You reek, soldier."
2491.742,2493.284,Have you even showered once yet?
2494.077,2496.454,You smell bad.
2497.079,2498.081,Mm-hmm.
2550.092,2551.342,Hua Jun.
2551.76,2553.302,I'm glad I found you.
2553.719,2555.639,"I see you're finally
getting clean."
2555.806,2557.599,The Fifth Battalion thanks you.
2559.768,2561.143,I came here to be alone.
2561.228,2562.271,What was that today?
2562.855,2564.313,It was incredible.
2567.775,2570.027,"- I don't wanna talk about it.
- Why not?"
2576.617,2577.777,I can't believe all this time
2577.827,2579.179,"you've been keeping
your skill a secret."
2579.204,2580.789,What else have you been hiding?
2582.541,2583.583,Nothing.
2584.083,2585.21,Leave me alone.
2587.128,2589.213,"Hua Jun, we started off
on the wrong foot."
2590.047,2591.675,Can we be friends?
2591.842,2593.552,I'm not your friend.
2596.847,2598.056,Very well.
2598.974,2600.057,But you are my equal.
2600.726,2604.103,"We fight together
against the same enemy."
2604.271,2606.481,"I will do all I can
to protect the others."
2609.902,2611.82,You can turn your back on me...
2612.403,2615.74,"but when the time comes,
do not turn your back on them."
2634.009,2635.427,<i>I welcome the leaders</i>
2635.51,2637.637,<i>of the 12 Rouran tribes...</i>
2637.804,2639.847,"<i>as we approach
the final victory.</i>"
2640.056,2642.391,"Soon the Imperial City
will be ours."
2643.018,2644.393,But we're relying on a witch.
2644.686,2646.103,"Yes, a witch."
2646.271,2647.396,A witch cannot be trusted!
2647.563,2649.525,She is no threat.
2650.067,2651.735,Hush! Enough!
2652.86,2654.362,Make no mistake...
2654.947,2658.074,"the witch serves me
and therefore, all of us."
2659.159,2660.619,She knows who her master is.
2666.25,2668.126,Consider our future.
2668.585,2670.045,"This, my friends..."
2670.211,2673.13,"is just a small taste
of what is to come."
2673.297,2674.925,"From the Imperial City ahead,"
2675.092,2677.552,"riches will flow
like a mighty river."
2677.719,2680.389,I don't care about riches.
2687.019,2689.731,How much gold can a nomad carry?
2695.027,2697.53,"Then, I will give you revenge..."
2698.699,2701.242,"for the land we lost
to the empire."
2701.994,2703.829,For the shame of the last war.
2703.996,2705.873,"For my father,
who the emperor killed."
2708.25,2709.751,If gold is not enough...
2711.085,2713.088,I will give you blood.
2714.84,2716.3,Sharpen your swords.
2716.465,2717.885,Our time has come.
2720.721,2723.222,"Now I know.
I serve you."
2723.891,2725.684,I am the slave.
2725.851,2728.394,"And you would
do well to remember it."
2729.228,2732.565,"Over there, witch.
The next garrison."
2734.358,2735.36,Destroy it.
2746.829,2747.831,Hua Jun.
2748.539,2750.041,Report to Commander Tung.
2769.143,2770.521,"Hua Jun, Commander."
2771.188,2772.313,Enter.
2781.239,2782.365,Hua Jun.
2789.581,2791.291,"It seems you have been
hiding something."
2794.253,2795.838,"- Commander...
- I sensed it"
2795.92,2797.463,the moment I met you.
2798.422,2799.842,But now I'm sure.
2802.552,2804.471,"You see,
I have a secret as well."
2805.806,2807.099,I know your father.
2807.974,2810.101,He was a great soldier.
2810.268,2811.436,"In you, Hua Jun..."
2811.936,2813.605,I see the shadow of his sword.
2814.313,2817.025,"Perhaps this shadow
falls heavy on your shoulders."
2817.775,2820.07,"You can't allow your father's
legacy to hold you back."
2820.695,2822.822,You need to cultivate your gift.
2823.489,2824.49,Sir.
2824.657,2826.742,"Your chi is powerful, Hua Jun."
2827.286,2828.411,Why do you hide it?
2836.128,2838.338,I... I don't know.
2852.268,2853.853,<i>The chi pervades the universe</i>
2853.936,2855.48,<i>and all living things.</i>
2856.398,2858.567,<i>We are all born with it.</i>
2861.57,2865.489,"<i>But only the most true will
connect deeply to his chi...</i>"
2865.657,2867.492,<i>and become a great warrior.</i>
2870.119,2872.039,<i>Tranquil as a forest...</i>
2872.246,2874.081,<i>but on fire within.</i>
2881.797,2883.509,The Rouran enemy is vast.
2884.384,2886.762,"<i>They are ruthless
and unpredictable.</i>"
2888.597,2890.431,<i>Yet physical force</i>
2890.974,2892.684,"<i>need not be met
with equal force.</i>"
2893.476,2896.771,"The warrior yields to force
and redirects it."
2898.481,2901.318,"<i>Disadvantage can be turned
into an advantage.</i>"
2902.068,2905.655,"Four ounces
can move 1,000 pounds."
3093.26,3095.012,<i>The garrisons continue to fall</i>
3095.094,3096.597,<i>to the Northern Invaders.</i>
3096.762,3098.599,"We have been called to war,"
3098.681,3100.641,"even though our training
is not finished."
3101.143,3102.186,We leave to defend
3102.268,3103.371,the Mountain-Steppe Garrison
3103.394,3104.855,against the Rouran invader.
3105.438,3108.775,"Up until now, you've been
boys playing soldiers."
3109.275,3111.652,"Today, you become men."
3113.487,3115.489,"You will now take the oath
of the warrior..."
3115.657,3118.492,"pledging fidelity to
the three pillars of virtue."
