start_time,end_time,text
1512.111,1515.081,"- A time like what?
- Don't you realize?"
1516.783,1518.993,"I mean, think about it."
1519.018,1522.858,"I only have a mother
and you only have a father."
1522.889,1526.989,"You've never seen your mum
and I've never seen my dad."
1527.026,1529.826,"You have one old picture
of your mum"
1529.862,1532.532,"and I have one old picture
of my dad."
1532.565,1534.995,"But at least yours
is probably a whole picture."
1535.034,1536.944,"Mine's a pathetic little thing,"
1536.969,1540.539,"crinkled and ripped
right down the middle and..."
1540.573,1543.613,"What are you rummaging
in your trunk for?"
1543.643,1549.923,"This. It's a picture of my mom.
And it's ripped too."
1549.949,1552.549,Right down the middle?
1552.585,1554.915,Right down the middle.
1571.738,1576.738,This is so freaky.
1576.776,1581.906,"OK. On the count of three, we'll
show them to each other, OK?"
1581.948,1584.278,OK.
1584.316,1588.616,"- One...
- Two..."
1589.355,1591.255,three.
1597.83,1601.6,"- That's my dad.
- That's my mum!"
1601.634,1605.604,That's the lunch bell.
1605.638,1608.338,I'm not so hungry anymore.
1609.976,1615.246,So if your mom is my mom
1615.281,1618.081,"and my dad is your dad,"
1618.117,1622.657,"and we're both born
on October 11,"
1622.689,1626.089,"then you and I
are like... like sisters."
1626.125,1631.195,"Sisters?
Hallie, we're like twins."
1639.806,1642.206,I just don't know what to say.
1642.241,1645.011,"- What's that you're holding?
- My locket."
1645.044,1647.154,I got it when I was born.
1647.179,1649.219,It has an H on it.
1650.983,1655.053,"I got mine when I was born too,
except mine has an A on it."
1657.089,1659.829,Now I've got goose bumps.
1659.859,1663.329,"My God, so I'm not
an only child. I'm a twin."
1663.362,1666.832,"I'm a twin. There's two of me.
I mean, two of us."
1666.866,1669.836,"- This is like...
- Mind-boggling."
1669.869,1672.339,"- Totally.
- Completely."
1672.371,1675.011,"- Oh, my God.
- Oh, my God!"
1682.014,1684.354,"Tell me, what's Mom like?"
1684.383,1688.353,"Well, she designs wedding gowns."
1688.387,1690.757,Really?
1690.79,1693.16,"She's becoming
quite famous, actually."
1693.192,1696.002,"A princess in Greece
just bought one of her gowns."
1696.028,1698.328,Wow.
1698.364,1701.004,"You know, it's interesting."
1701.033,1704.703,"Neither one of our parents
ever got married again."
1704.737,1707.167,"Has Dad ever been close
to getting remarried?"
1707.206,1711.006,"Never. He always says
I'm the only girl in his life."
1711.043,1714.113,"Yeah. Mum's never
come close either."
1721.387,1724.287,"I have a brilliant
beyond brilliant idea."
1724.323,1726.963,"I'm serious.
I am a total genius."
1726.993,1729.263,"You want to know
what Dad is like, right?"
1729.295,1732.895,"- Right.
- And I'm dying to know Mom."
1732.932,1736.202,"So, what I'm thinking is...
Don't freak out, OK?"
1736.235,1739.035,I think we should switch places.
1739.071,1742.111,"When camp's over,
I'll go back to London as you"
1742.141,1744.111,"and you go back
to California as me."
1744.143,1747.913,"- What?
- We can do it. We're twins."
1747.947,1752.077,"Hallie, we're totally and
completely 100% different."
1752.118,1754.048,"So, what's the problem?"
1754.086,1757.056,"I'll teach you to be me
and you teach me to be you."
1757.089,1758.929,"Look, I can do you already."
1758.958,1761.928,"Want to know
the difference between us?"
1761.961,1764.231,I have class and you don't.
