start_time,end_time,text
2296.5,2301.18,"You think you own
whatever land you land on"
2301.26,2305.57,"The Earth is just a dead thing
you can claim"
2305.66,2309.81,"But I know every rock
and tree and creature"
2309.9,2312.26,"Has a life, has a spirit"
2312.34,2314.41,Has a name
2314.5,2318.78,"You think the only people
who are people"
2318.86,2322.86,"Are the people who look
and think like you"
2322.94,2326.94,"But if you walk the footsteps
of a stranger"
2327.02,2331.57,"You'll learn things
you never knew you never knew"
2331.66,2336.26,"Have you ever heard the wolf cry
to the blue corn moon"
2336.34,2340.38,"Or asked the grinning bobcat
why he grinned"
2340.46,2344.98,"Can you sing with all the voices
of the mountain"
2345.06,2349.66,"Can you paint
with all the colours of the wind"
2349.74,2353.05,"Can you paint
with all the colours"
2353.14,2356.58,Of the wind
2363.3,2367.06,"Come run the hidden pine trails
of the forest"
2367.14,2371.18,"Come taste the sun sweet berries
of the Earth"
2371.26,2374.89,"Come roll in all the riches
all around you"
2374.98,2379.37,"And for once never wonder
what they're worth"
2379.46,2383.34,"The rainstorm and the river
are my brothers"
2383.42,2387.86,"The heron and the otter
are my friends"
2387.94,2391.86,"And we are all connected
to each other"
2391.94,2396.62,"In a circle
In a hoop that never ends"
2396.7,2400.74,How high does the sycamore grow
2400.82,2406.42,"If you cut it down
then you'll never know"
2406.5,2412.1,"And you'll never hear the wolf
cry to the blue corn moon"
2412.18,2416.46,"For whether we are white
or copper-skinned"
2416.54,2420.98,"We need to sing with
all the voices of the mountain"
2421.06,2425.85,"We need to paint
with all the colours of the wind"
2425.94,2428.7,"You can own the Earth
and still"
2428.78,2432.01,All you'll own is earth until
2432.1,2434.78,You can paint
2434.86,2437.82,With all the colours
2437.9,2447.1,Of the wind
2461.22,2463.05,What is it?
2463.14,2464.97,The drums.
2465.06,2468.77,"They mean trouble.
I shouldn't be here."
2468.86,2470.9,"- I want to see you again.
- I can't."
2470.98,2473.1,"- Please, don't leave.
- I'm sorry."
2476.02,2477.85,I have to go.
2487.9,2490.21,"All right!
This one's ready to hoist!"
2490.3,2492.74,"- Two on each side.
- Ready now. Push!"
2492.82,2497.42,"- Watch it. It's slippery.
- Come on, lads. It's only
a little picket fence."
2497.5,2499.65,"- Steady. Steady.
- There you go."
2499.74,2502.34,"That'll keep everything
out, eh, John?"
2504.26,2506.41,"- Something wrong, John?
- What?"
2506.5,2508.54,"You've been awfully quiet
the last few days."
2508.62,2511.06,"Oh, he's just mad that
he missed all the action."
2511.14,2514.05,"Ah, don't worry, John.
You'll get your chance
to deal with the Indians."
2514.14,2517.82,"Yeah, we'll take care
of them like we did
last time, eh, mates?"
2517.9,2521.98,"We shot ourselves an Injun
or maybe two or three"
2522.06,2524.53,"All right, you howling nutter,
get to work!"
2524.62,2526.93,"Come on, Ben.
It's just a little fun."
2527.02,2529.78,"Oh, sure, we're having
loads of fun, right?"
2529.86,2531.85,"Look at us.
No gold, no food."
2531.94,2536.22,"While Ratcliffe sits up
in his tent all day,
happy as a clam."
2536.3,2538.58,I am doomed!
2538.66,2543.05,"I should be wallowing
in riches by now and I haven't
found as much as a speck!"
2543.14,2545.45,Think. Think!
2545.54,2550.01,"It's got to be
around here somewhere.
Where could it be?"
2551.82,2554.86,"I've mined the forests
and the hills and the swamps."
2554.94,2556.77,And nothing!
2559.94,2562.66,"Why can't I find it?
What am I overlooking?"
2564.1,2566.38,I... I...
2566.46,2568.29,I made it myself.
2568.38,2570.58,Take that silly...
2570.66,2572.73,Of course! The Indians.
2572.82,2576.18,"Wiggins, why do you think those
insolent heathens attacked us?"
2576.26,2579.41,"Because we invaded their land
and cut down their trees
and dug up their earth?"
2579.5,2583.62,"It's the gold!
They have it and they don't
want us to take it from them."
2583.7,2587.58,"Well, I'll just have to take it
by force, then, won't I?"
2589.54,2592.18,"You there!
Where's Captain Smith?"
2592.26,2594.3,"Well, he's gone."
2594.38,2596.66,"Aye. Your singing must have
scared them off."
