start_time,end_time,text
1806.136,1810.307,"Show you the way?
Perish the thought."
1810.474,1813.227,"We shall fly to Paris
on a magic carpet,"
1813.394,1819.482,"side by side,
with the stars as our guide."
1819.651,1821.067,Just we two.
1821.236,1823.903,"Oh, that would be wonderful."
1824.071,1825.864,Three?
1826.031,1827.199,Four?
1828.492,1829.867,Five?
1830.036,1831.828,"Oh, yes, Monsieur O'Malley."
1831.996,1835.123,"- These are my children.
- Oh, how sweet."
1835.29,1837.584,Do you really have a magic carpet?
1837.751,1842.005,"- Are we really gonna ride on it?
- Now, now, Marie."
1842.173,1845.884,"Mama, do I have sparkling sapphire eyes"
1846.051,1848.761,"- that dazzle, too?
- Did I say that?"
1848.93,1852.015,"[Duchess] Yes, right off your cuff."
1852.182,1855.018,"And you said we're gonna ride
on your magic carpet."
1855.185,1858.063,"Well, now, uh...
What I meant... You see, I..."
1858.23,1861.357,"No poetry to cover the
situation, Monsieur O'Malley?"
1861.526,1864.694,"What I had in mind was kind of
a sports model, baby."
1864.863,1867.698,"- You know, one of those...
- Perhaps a magic carpet?"
1867.865,1869.031,Built for two?
1869.2,1872.035,I wouldn't take up much room.
1872.202,1875.913,"[sighs] I understand perfectly,
Monsieur O'Malley."
1876.082,1878.959,"Well, come along, darlings."
1880.127,1881.627,[sighs]
1883.923,1885.757,"I'm a tough alley cat, too."
1885.924,1888.134,"- [hissing]
- Hey, there."
1888.303,1891.68,"You're coming on. I bet you're
a real tiger in your neighbourhood."
1891.847,1895.057,"Yeah. That's 'cause I practise
all the time."
1895.226,1897.728,"Now, now, Toulouse.
Toulouse, come along, dear."
1897.895,1899.645,"Yes, Mama."
1899.814,1901.565,"[O'Malley] See you around, tiger."
1906.778,1909.823,"[chuckles] Now, that's quite a family."
1911.284,1915.244,"Come to think of it, O'Malley,
you're not a cat. You're a rat."
1915.413,1917.955,Right? Right.
1919.166,1922.92,"- Hey, hey, hold up there.
- Yes, Monsieur O'Malley?"
1923.086,1926.673,"Now look, kids, if I said magic carpet,"
1926.84,1928.967,magic carpet it's gonna be.
1929.134,1931.72,And it's gonna stop for passengers...
1932.763,1934.722,...right...
1936.308,1937.476,...here.
1938.435,1940.854,"Oh, boy, we're gonna fly after all."
1941.021,1944.191,"Another flight into the fantasy,
Monsieur O'Malley?"
1944.358,1947.527,"No, no, no, baby."
1948.654,1949.946,"You just hide over there,"
1950.114,1953.157,"and you leave the rest
to J. Thomas O'Malley."
1954.035,1955.201,"Quick, Mom, get in here."
1955.369,1958.079,"- But, children...
- [Marie] Hurry up, Mama, hurry."
1958.247,1960.289,[engine approaching]
1964.002,1967.506,"One magic carpet, coming up."
1967.673,1969.967,That's a magic carpet?
1971.259,1974.179,"- [loud meowing]
- Sacré bleu!"
1974.346,1975.638,[meowing]
1981.186,1985.022,Sapristi! Stupid cat. Brainless lunatic.
1988.903,1992.739,"All right, step lively.
All aboard for Paris."
1992.906,1996.535,"Why, Mr. O'Malley, you could
have lost your life."
1996.702,1999.538,"So I got a few to spare.
Nothin'."
1999.705,2003.75,"- How can we ever thank you?
- My pleasure entirely."
2005.252,2008.422,Aloha. Aufweidersehen.
2008.588,2011.758,Bonsoir. Sayonara.
2011.925,2014.385,"And all those goodbye things, baby."
2014.554,2017.096,"Sayonara, mister..."
2017.265,2018.597,Mama!
2018.766,2020.767,Marie! Marie!
2025.981,2027.816,"Oh, Marie, are you all right?"
2027.983,2031.153,"- Yes, Mama.
- Haven't we met before?"
2031.319,2034.614,And I'm so very glad we did.
2034.781,2038.367,"Thank you, Mr. O'Malley,
for saving my life."
2038.536,2040.871,"No trouble at all, little princess."
2041.038,2044.665,"And when we get to Paris, I'll
show you the time of your life."
2044.834,2047.836,"Oh, I'm so sorry, but..."
2048.003,2049.838,...we just couldn't.
2050.005,2054.175,"You see, my mistress
will be so worried about us."
2054.342,2058.304,"Well, humans don't really worry
too much about their pets."
2058.472,2061.849,"Oh, no. You just don't understand."
2062.018,2064.268,She loves us very much.
2065.146,2070.817,"Poor Madame,
in that big mansion, all alone."
2072.07,2075.362,"In all our days, in tender ways,"
2076.699,2078.784,her love for us was shown.
2080.952,2086.041,"And so you see,
we can't leave her alone."
2089.378,2095.092,"She'd always say that we're
the greatest treasure she could own."
2098.554,2102.516,Because with us she never felt alone.
2105.393,2108.313,"Oh, Roquefort, I've been
so worried about you."
2108.481,2110.731,Did you have any luck at all?
2110.9,2112.983,"Not a sign of them, Frou-Frou."
2113.152,2115.528,And I've searched all night.
2115.695,2119.074,"I know. And poor Madame didn't
sleep a wink, either."
